remaining,0.047795,0.040684,0.069707,0.030903,0.060335,0.087744,0.036088,0.054148,0.028245,0.025230,0.051367,0.038182,0.064892,0.019468,0.040159,0.057100,0.095098,0.062066,0.085868,0.070028,0.036182,0.053923,0.050442,0.055871,0.028127,0.058721,0.069393,0.042222,0.041135,0.038403,0.054960,0.058241,0.055252,0.062501,0.048084,0.038087,0.030853,0.047087,0.048508,0.073882,0.013932,0.082378,0.063130,0.093327,0.031005,0.016475,0.058563,0.053992,0.002079,0.057549,0.058826,0.047550,0.037851,0.043987,0.044823,0.078791,0.059335,0.025979,0.043453,0.045002,0.048652,0.032867,0.060628,0.060710,0.069656,0.034055,0.077848,0.057885,0.054126,0.029690,0.014318,0.039531,0.009988,0.047732,0.051488,0.030590,0.006254,0.025616,0.039986,0.012146,0.085362,0.048575,0.044881,0.079796,0.019580,0.021292,0.046167,0.055892,0.047738,0.072900,0.081927,0.085730,0.039832,0.060940,0.066073,0.074801,0.029240,0.043204,0.076567,0.016300,
van,0.066542,0.091932,0.042654,0.027700,0.064279,0.070575,0.052023,0.073151,0.091123,0.083224,0.042631,0.055652,0.033889,0.070520,0.047310,0.026390,0.049748,0.070838,0.082426,0.044654,0.028721,0.036160,0.045363,0.079460,0.042583,0.062865,0.067547,0.074936,0.049916,0.036686,0.081648,0.020039,0.058198,0.038786,0.027596,0.029269,0.074535,0.072792,0.096748,0.056620,0.052006,0.070311,0.036531,0.066278,0.074064,0.062625,0.062343,0.069022,0.057022,0.007871,0.051980,0.061816,0.060879,0.032376,0.087938,0.062532,0.032521,0.024040,0.065163,0.057040,0.034049,0.023852,0.046321,0.073586,0.034987,0.066715,0.061823,0.041988,0.039191,0.056243,0.050949,0.054043,0.064781,0.060788,0.061427,0.028112,0.075730,0.058592,0.035275,0.050320,0.077432,0.057097,0.044950,0.013924,0.085197,0.031816,0.053071,0.045480,0.019687,0.054985,0.049212,0.065970,0.086559,0.029195,0.075882,0.031911,0.038639,0.055712,0.028264,0.063863,
has,0.024232,0.051200,0.094772,0.041890,0.030173,0.032498,0.068864,0.032544,0.075090,0.049217,0.071139,0.036366,0.041184,0.031948,0.080142,0.032580,0.006783,0.043893,0.079801,0.026332,0.081886,0.091969,0.042259,0.056294,0.027648,0.039497,0.085225,0.057695,0.068656,0.004932,0.016762,0.027178,0.036084,0.048816,0.018851,0.076921,0.039614,0.067870,0.038756,0.026430,0.065979,0.039203,0.038719,0.020335,0.042090,0.027696,0.059647,0.053443,0.016853,0.040875,0.044403,0.020304,0.047835,0.049108,0.062639,0.036397,0.055668,0.037210,0.016795,0.033569,0.033598,0.049167,0.047912,0.070577,0.062073,0.031606,0.079296,0.031977,0.087152,0.044013,0.037370,0.050151,0.053946,0.067697,0.060692,0.030462,0.073090,0.053958,0.027380,0.072725,0.055942,0.069166,0.012891,0.031404,0.044520,0.080008,0.057378,0.078001,0.042779,0.030172,0.042060,0.029222,0.028322,0.034259,0.047047,0.070496,0.059214,0.009674,0.064063,0.042118,
explain,0.050516,0.031276,0.079766,0.051241,0.087497,0.053274,0.084374,0.072774,0.057459,0.019027,0.058515,0.033884,0.041330,0.073233,0.054435,0.065418,0.051776,0.036614,0.076777,0.028941,0.045778,0.054706,0.062512,0.051798,0.008287,0.038698,0.089501,0.039771,0.063919,0.073130,0.035659,0.073595,0.012696,0.021214,0.079299,0.029040,0.053275,0.038817,0.061146,0.057133,0.060882,0.060711,0.047533,0.046465,0.011914,0.089018,0.047512,0.041495,0.058029,0.057217,0.068707,0.030316,0.022363,0.074330,0.048339,0.063542,0.017679,0.017969,0.054484,0.029029,0.007009,0.061586,0.064900,0.053453,0.059707,0.056425,0.033001,0.050348,0.088203,0.035031,0.024816,0.069197,0.054589,0.021817,0.086666,0.083976,0.003438,0.047746,0.026086,0.028061,0.056127,0.077821,0.067588,0.048493,0.055271,0.044911,0.081008,0.007542,0.031418,0.063426,0.028848,0.043120,0.042779,0.045463,0.053981,0.035520,0.041927,0.063042,0.038731,0.030232,
together,0.026284,0.071082,0.030035,0.055932,0.054237,0.037239,0.038688,0.056174,0.048606,0.055491,0.052031,0.089398,0.048269,0.016723,0.052871,0.058092,0.045563,0.037993,0.066376,0.010579,0.031020,0.075272,0.047830,0.052367,0.068277,0.073483,0.051086,0.048929,0.033766,0.038684,0.025835,0.018404,0.046403,0.058787,0.049935,0.044839,0.032489,0.065286,0.062186,0.028275,0.067112,0.054778,0.062017,0.019201,0.040892,0.057143,0.075675,0.041715,0.050854,0.063328,0.034228,0.059001,0.025121,0.058367,0.042173,0.052560,0.048301,0.092688,0.062222,0.048827,0.024823,0.057073,0.091706,0.078124,0.038583,0.069450,0.067553,0.064222,0.045979,0.077389,0.043876,0.033283,0.077698,0.032075,0.056756,0.052114,0.079558,0.030876,0.064748,0.047764,0.049307,0.068960,0.087190,0.055697,0.029226,0.059716,0.051110,0.059134,0.066205,0.050322,0.045792,0.050073,0.043791,0.037993,0.023091,0.044101,0.064929,0.059939,0.009240,0.059687,
similar,0.042021,0.069956,0.043309,0.075885,0.014248,0.027864,0.062069,0.050217,0.047150,0.080465,0.074114,0.072257,0.031608,0.062035,0.075482,0.018140,0.038918,0.022700,0.042922,0.035960,0.038261,0.060464,0.056782,0.068033,0.034944,0.045635,0.029119,0.046898,0.051646,0.059902,0.020758,0.047270,0.033739,0.080458,0.039380,0.041341,0.074961,0.059331,0.046977,0.038340,0.038606,0.003224,0.091167,0.037220,0.070697,0.062518,0.076604,0.055567,0.090726,0.038118,0.066681,0.032135,0.079118,0.043388,0.049209,0.081759,0.040748,0.015854,0.048476,0.047609,0.059693,0.049610,0.071624,0.079701,0.031554,0.084329,0.034285,0.063214,0.013039,0.032413,0.048539,0.023796,0.026827,0.061192,0.023939,0.047892,0.023638,0.037026,0.001392,0.014217,0.054940,0.074692,0.042144,0.062745,0.017829,0.029808,0.060030,0.055113,0.051552,0.054542,0.070680,0.040001,0.042566,0.046673,0.060531,0.072616,0.025423,0.036788,0.065766,0.044125,
consumed,0.039881,0.047621,0.083157,0.077084,0.085122,0.034629,0.024584,0.032229,0.029792,0.016992,0.010956,0.065921,0.071318,0.061469,0.046642,0.081776,0.017754,0.022769,0.064867,0.054160,0.021385,0.059916,0.072020,0.052596,0.032557,0.043556,0.009076,0.051804,0.091392,0.015477,0.040038,0.073926,0.048848,0.062073,0.050570,0.057928,0.011825,0.027882,0.028285,0.062637,0.045981,0.054244,0.043876,0.019858,0.039846,0.031610,0.038200,0.078682,0.049049,0.026101,0.043203,0.045699,0.026139,0.042096,0.020993,0.057170,0.007915,0.028327,0.025446,0.033358,0.044356,0.044037,0.036273,0.050322,0.064758,0.013759,0.035232,0.024950,0.071071,0.072610,0.078137,0.019565,0.045346,0.031657,0.047565,0.015991,0.066200,0.031895,0.084379,0.069823,0.082991,0.063307,0.035433,0.013180,0.063583,0.048359,0.074714,0.050312,0.045861,0.019318,0.041716,0.055754,0.047991,0.038626,0.031476,0.030360,0.051440,0.073952,0.024263,0.054446,
space,0.071191,0.011979,0.054736,0.054103,0.068094,0.036696,0.045889,0.066807,0.076651,0.004279,0.026739,0.040770,0.054788,0.055105,0.030909,0.023946,0.073646,0.058363,0.064664,0.024873,0.030769,0.069539,0.076517,0.048692,0.003654,0.022060,0.055964,0.059046,0.091048,0.049341,0.013671,0.026518,0.073066,0.032932,0.038750,0.061150,0.026060,0.068726,0.063246,0.050430,0.031004,0.061256,0.048197,0.091208,0.068568,0.083911,0.040683,0.059164,0.034478,0.021894,0.060448,0.077566,0.071563,0.051024,0.011329,0.050069,0.056262,0.031762,0.057588,0.061189,0.043327,0.053273,0.032055,0.046020,0.042659,0.027560,0.056279,0.036491,0.069616,0.024741,0.032820,0.021917,0.098625,0.057374,0.029237,0.037056,0.022552,0.030138,0.048192,0.061031,0.045886,0.041289,0.033686,0.024186,0.030983,0.048750,0.040273,0.047051,0.005193,0.059301,0.007775,0.055164,0.084155,0.028874,0.060715,0.063635,0.058830,0.076610,0.037014,0.034753,
use,0.046456,0.067144,0.087771,0.040964,0.075540,0.020875,0.054419,0.018225,0.038191,0.045010,0.073575,0.010802,0.041502,0.051760,0.046725,0.056978,0.041684,0.064008,0.011441,0.050334,0.094771,0.060156,0.046807,0.036355,0.046273,0.045351,0.091816,0.035511,0.036768,0.029331,0.075176,0.024412,0.039180,0.048931,0.051639,0.036946,0.061215,0.052450,0.068519,0.071887,0.033527,0.086841,0.066370,0.043384,0.031261,0.025611,0.041039,0.082601,0.037063,0.031382,0.067089,0.066216,0.090055,0.072361,0.028624,0.052708,0.018436,0.044687,0.083298,0.050758,0.036593,0.061320,0.028449,0.039931,0.052869,0.060676,0.043199,0.026861,0.027535,0.078506,0.068552,0.035792,0.064699,0.036781,0.057225,0.058900,0.058634,0.047783,0.018148,0.029813,0.051475,0.066589,0.063971,0.044555,0.041000,0.076748,0.028280,0.071616,0.053983,0.013180,0.061419,0.037221,0.055428,0.039256,0.040098,0.092144,0.060518,0.082716,0.027228,0.019659,
Avengers,0.080127,0.072334,0.071420,0.054563,0.021594,0.050676,0.093498,0.027339,0.081145,0.016992,0.028835,0.060550,0.041974,0.054474,0.044093,0.075040,0.042127,0.058310,0.035287,0.035141,0.030088,0.039417,0.062873,0.077008,0.026585,0.079987,0.086862,0.008963,0.059682,0.039438,0.042815,0.051835,0.076056,0.024173,0.025943,0.060434,0.033216,0.029563,0.050406,0.047830,0.030808,0.048497,0.067588,0.044884,0.031437,0.074689,0.033885,0.085507,0.058456,0.043869,0.074058,0.015847,0.026590,0.045081,0.049578,0.030999,0.042535,0.045544,0.060005,0.022175,0.031624,0.057379,0.046914,0.083873,0.005241,0.019111,0.059193,0.059415,0.059872,0.039755,0.016257,0.060392,0.036349,0.046822,0.058672,0.065688,0.044088,0.061716,0.064992,0.018737,0.042804,0.043335,0.056613,0.036775,0.037548,0.025288,0.013104,0.065788,0.036004,0.069635,0.045914,0.068817,0.046263,0.027297,0.059746,0.057602,0.046723,0.060532,0.014127,0.041462,
risking,0.051147,0.032737,0.050587,0.032749,0.054984,0.045991,0.051282,0.009551,0.030087,0.048304,0.016540,0.056859,0.044315,0.052945,0.095891,0.036769,0.046214,0.017344,0.017446,0.074039,0.077376,0.072602,0.052708,0.033042,0.081682,0.067407,0.030633,0.056803,0.035527,0.054233,0.043643,0.043539,0.057093,0.035951,0.022917,0.039018,0.047986,0.063568,0.042393,0.045738,0.048993,0.076499,0.055735,0.049565,0.066579,0.052947,0.055456,0.051804,0.052145,0.070416,0.050192,0.047737,0.027081,0.046781,0.057077,0.065217,0.051073,0.030601,0.054053,0.063987,0.039944,0.052763,0.051996,0.023146,0.069239,0.057914,0.059667,0.028102,0.042052,0.047840,0.059821,0.052616,0.025812,0.027313,0.082640,0.050211,0.049531,0.023005,0.064666,0.062296,0.092073,0.058190,0.059497,0.039087,0.085025,0.054511,0.002401,0.048182,0.078582,0.030515,0.096138,0.039115,0.070385,0.016133,0.040834,0.059624,0.037219,0.063746,0.064383,0.042331,
prepares,0.068330,0.014139,0.060311,0.067507,0.037904,0.015147,0.041111,0.032082,0.039172,0.060252,0.028875,0.048677,0.027211,0.039091,0.043181,0.061444,0.053659,0.030831,0.066919,0.023584,0.066793,0.042316,0.080410,0.043117,0.048418,0.019083,0.046673,0.063906,0.051406,0.065334,0.036887,0.039952,0.076549,0.072565,0.024338,0.034455,0.015670,0.050169,0.070398,0.041603,0.048227,0.058091,0.036349,0.029353,0.063549,0.046479,0.053169,0.040822,0.050233,0.059520,0.076802,0.045623,0.031515,0.072070,0.033550,0.036619,0.080963,0.014550,0.038784,0.050895,0.062533,0.030153,0.050641,0.053899,0.031757,0.056287,0.051046,0.059523,0.017077,0.019549,0.058003,0.076341,0.052421,0.028574,0.004313,0.095719,0.039303,0.043715,0.063092,0.048246,0.050990,0.042282,0.067951,0.064635,0.034722,0.035956,0.038777,0.019733,0.018727,0.079815,0.063961,0.008323,0.055022,0.076093,0.036099,0.042107,0.044502,0.024270,0.037368,0.052444,
vanishes,0.058886,0.042583,0.020724,0.064848,0.029282,0.027149,0.052678,0.079331,0.061165,0.065253,0.063363,0.028287,0.069392,0.012195,0.062438,0.025463,0.054476,0.072448,0.017934,0.018938,0.060662,0.016390,0.040726,0.052034,0.077001,0.046687,0.018914,0.016934,0.020212,0.065431,0.090713,0.048304,0.034624,0.023143,0.020621,0.065932,0.035553,0.075920,0.076490,0.027141,0.031141,0.029244,0.045853,0.017933,0.034906,0.037372,0.038054,0.052398,0.087235,0.058202,0.057024,0.059652,0.046439,0.093648,0.059202,0.053534,0.087722,0.064032,0.060023,0.054432,0.059215,0.060472,0.061657,0.058379,0.016323,0.035314,0.064329,0.066908,0.061449,0.052154,0.084981,0.030230,0.036503,0.058221,0.088055,0.042705,0.030002,0.049949,0.078108,0.075549,0.066319,0.031793,0.067069,0.025727,0.014693,0.058937,0.005273,0.008815,0.040273,0.015708,0.024816,0.065614,0.067677,0.056755,0.075108,0.070149,0.074590,0.035872,0.071411,0.021086,
concern,0.059554,0.035401,0.053976,0.050157,0.029866,0.077367,0.025314,0.078093,0.069837,0.093645,0.053456,0.029144,0.041630,0.043778,0.043260,0.048991,0.070888,0.017807,0.062908,0.048595,0.056829,0.078436,0.058731,0.029503,0.062127,0.024526,0.051520,0.051570,0.073460,0.055419,0.030569,0.055019,0.073376,0.059482,0.055864,0.065257,0.078883,0.038435,0.027577,0.051912,0.075941,0.079640,0.022497,0.052862,0.075906,0.060023,0.052363,0.070519,0.038616,0.034186,0.061264,0.046466,0.073726,0.041115,0.043130,0.015408,0.046534,0.082416,0.017586,0.062731,0.045885,0.073264,0.076510,0.038001,0.020791,0.050954,0.036341,0.057793,0.043824,0.067903,0.038190,0.056313,0.069078,0.085884,0.078420,0.047978,0.017950,0.034848,0.060148,0.064905,0.037488,0.066041,0.031488,0.017227,0.004528,0.032081,0.027347,0.017376,0.027994,0.078727,0.064551,0.060676,0.066457,0.054966,0.091373,0.043474,0.038879,0.063934,0.068109,0.023509,
New,0.043410,0.088989,0.045669,0.068006,0.073141,0.073008,0.095442,0.056635,0.047208,0.048312,0.066778,0.018471,0.038120,0.043804,0.064953,0.026443,0.071555,0.052789,0.069487,0.082685,0.060288,0.050522,0.029498,0.062338,0.047810,0.033860,0.030518,0.047157,0.014698,0.046142,0.075482,0.068881,0.042259,0.028918,0.035239,0.043921,0.050779,0.060488,0.096086,0.076980,0.017592,0.042801,0.088960,0.060310,0.016043,0.056254,0.075555,0.074749,0.042177,0.056385,0.061418,0.032612,0.045187,0.068421,0.053505,0.054253,0.042307,0.073990,0.019471,0.038591,0.053549,0.044555,0.041016,0.076896,0.016309,0.011809,0.055300,0.023247,0.055350,0.081574,0.071318,0.042893,0.059657,0.065518,0.049004,0.035262,0.026917,0.064449,0.040991,0.061431,0.086209,0.032355,0.034968,0.062237,0.069846,0.060674,0.036962,0.075109,0.056571,0.032788,0.041919,0.045504,0.031482,0.059576,0.061640,0.044072,0.038198,0.077445,0.052753,0.043365,
Valkyrie,0.063706,0.038500,0.057256,0.049674,0.041391,0.077969,0.055301,0.046462,0.027705,0.078609,0.066844,0.083470,0.032964,0.035299,0.054814,0.088735,0.034832,0.040759,0.044283,0.030730,0.044443,0.075741,0.076401,0.070461,0.050649,0.039996,0.021015,0.054494,0.044169,0.046408,0.046273,0.070928,0.019945,0.043797,0.072708,0.052515,0.050704,0.010063,0.051554,0.024689,0.062781,0.045670,0.049233,0.092266,0.074927,0.040053,0.084475,0.034086,0.003444,0.051917,0.043282,0.065298,0.042803,0.040903,0.030523,0.012290,0.059574,0.080291,0.021581,0.022353,0.067688,0.067942,0.050050,0.073920,0.021220,0.056458,0.016071,0.041664,0.038795,0.074119,0.030725,0.049905,0.021358,0.049384,0.070588,0.007754,0.059987,0.064706,0.039551,0.030522,0.089006,0.078112,0.037023,0.020185,0.027785,0.075844,0.057517,0.024514,0.040938,0.049089,0.031981,0.026500,0.022943,0.054430,0.024950,0.053176,0.038969,0.022811,0.054674,0.078123,
daughter,0.029375,0.061528,0.056203,0.068493,0.053856,0.024733,0.034206,0.061297,0.048340,0.008554,0.078678,0.057797,0.010338,0.044628,0.054987,0.061291,0.056708,0.015020,0.043173,0.078742,0.064111,0.008397,0.069778,0.069239,0.082339,0.042710,0.038569,0.035759,0.083033,0.066745,0.090784,0.044495,0.070285,0.049452,0.048313,0.051474,0.082640,0.023980,0.079588,0.023345,0.041809,0.084997,0.071597,0.030666,0.048299,0.043774,0.055784,0.076808,0.049309,0.032860,0.035259,0.052095,0.041013,0.070026,0.031661,0.029979,0.023991,0.086390,0.038900,0.016072,0.040504,0.067556,0.034671,0.013716,0.059828,0.087631,0.076732,0.062037,0.050629,0.077883,0.066517,0.046776,0.064398,0.077867,0.021660,0.032490,0.062639,0.068625,0.021804,0.019375,0.062936,0.045022,0.038312,0.063133,0.065626,0.044181,0.058577,0.066315,0.063373,0.052964,0.044525,0.034179,0.017042,0.061570,0.043318,0.062712,0.041160,0.047221,0.067106,0.033282,
his,0.039456,0.028979,0.022661,0.030511,0.082923,0.053548,0.033079,0.056737,0.054263,0.020090,0.068864,0.049854,0.017794,0.055259,0.072425,0.044682,0.018362,0.028961,0.060467,0.032476,0.072531,0.024902,0.049942,0.065567,0.046597,0.022484,0.051165,0.045474,0.038078,0.025806,0.013165,0.004804,0.051328,0.028110,0.033639,0.053699,0.029906,0.082052,0.059095,0.034506,0.076085,0.038892,0.080562,0.084084,0.036438,0.036837,0.064812,0.037343,0.067193,0.076128,0.094560,0.057881,0.065718,0.053705,0.065112,0.014932,0.043235,0.027327,0.041375,0.017039,0.052086,0.029521,0.038724,0.013989,0.016038,0.059746,0.063457,0.025240,0.015772,0.054148,0.051889,0.028048,0.067933,0.075084,0.013740,0.051754,0.048779,0.058681,0.080254,0.068661,0.060860,0.079866,0.064413,0.054608,0.051487,0.075281,0.050196,0.038451,0.013734,0.009538,0.038666,0.060737,0.057587,0.070236,0.092632,0.056217,0.048412,0.052379,0.084893,0.079616,
preventing,0.022981,0.055627,0.008196,0.082958,0.095571,0.040711,0.065648,0.049226,0.063994,0.080591,0.015882,0.067293,0.083351,0.045351,0.040229,0.032700,0.070650,0.069565,0.058856,0.039357,0.066105,0.020571,0.046349,0.028425,0.040226,0.065114,0.087766,0.037135,0.063975,0.066224,0.018305,0.092348,0.064932,0.048710,0.080036,0.069427,0.051647,0.067923,0.010716,0.052057,0.043541,0.016865,0.052624,0.042391,0.047865,0.072568,0.076821,0.061344,0.040660,0.022185,0.041453,0.043711,0.038006,0.031787,0.022972,0.084200,0.058209,0.047180,0.013452,0.063115,0.044326,0.046232,0.083332,0.070444,0.051007,0.057065,0.048776,0.031601,0.032891,0.063499,0.042802,0.072715,0.052981,0.058427,0.052461,0.053493,0.050971,0.021481,0.048890,0.086158,0.071865,0.017508,0.064753,0.062658,0.067863,0.067888,0.059239,0.059203,0.073668,0.007869,0.067040,0.040973,0.068069,0.022295,0.046985,0.067935,0.043110,0.047574,0.055777,0.059654,
effects,0.048242,0.038564,0.032834,0.035338,0.054763,0.044817,0.073140,0.011111,0.047874,0.029784,0.014368,0.049334,0.043887,0.060922,0.046510,0.046945,0.039160,0.056202,0.086905,0.043882,0.063537,0.048986,0.060337,0.020831,0.047583,0.053925,0.069103,0.081743,0.068970,0.072306,0.055927,0.054731,0.084015,0.044674,0.056594,0.046373,0.065289,0.061638,0.059097,0.024279,0.039237,0.032117,0.019908,0.030172,0.074187,0.032688,0.046433,0.045486,0.020137,0.078171,0.085230,0.035651,0.032993,0.053375,0.054202,0.075088,0.067331,0.073121,0.073935,0.029565,0.037520,0.043310,0.082422,0.055083,0.037937,0.073240,0.067768,0.086520,0.009178,0.077524,0.034214,0.080359,0.041819,0.013758,0.042307,0.053147,0.069432,0.055062,0.065324,0.091316,0.032686,0.054881,0.040929,0.034801,0.031297,0.037871,0.052961,0.015143,0.014930,0.077981,0.048235,0.055473,0.079761,0.031434,0.013476,0.051590,0.050093,0.082482,0.076817,0.084258,
who,0.071939,0.056535,0.080998,0.053869,0.055810,0.044694,0.052258,0.056580,0.050524,0.034404,0.007483,0.049128,0.047511,0.051120,0.053839,0.028740,0.013652,0.027811,0.025716,0.033575,0.030112,0.047457,0.077060,0.082860,0.028756,0.065199,0.061711,0.083325,0.078962,0.068631,0.068128,0.044379,0.084192,0.042682,0.054640,0.024874,0.015744,0.071126,0.069094,0.016469,0.080229,0.072390,0.045508,0.037914,0.029198,0.075586,0.049714,0.055049,0.090462,0.052654,0.066597,0.054011,0.078278,0.029906,0.059484,0.034248,0.018158,0.047358,0.015207,0.019842,0.023265,0.062178,0.045569,0.042777,0.009387,0.062817,0.069973,0.049791,0.030166,0.031330,0.025245,0.031248,0.089424,0.035697,0.030680,0.015439,0.035617,0.015382,0.059866,0.022914,0.057215,0.065417,0.085773,0.041836,0.053101,0.065932,0.085085,0.080979,0.003608,0.028591,0.065700,0.050132,0.051667,0.066719,0.040546,0.029258,0.066238,0.029111,0.058932,0.057471,
consciousness,0.067098,0.033311,0.021945,0.051204,0.069663,0.003164,0.062550,0.045993,0.028762,0.042950,0.053162,0.051952,0.019425,0.051488,0.063892,0.053161,0.057582,0.057739,0.065152,0.033873,0.070854,0.033327,0.060251,0.040735,0.003697,0.071765,0.063507,0.080530,0.073267,0.066662,0.028568,0.035566,0.045260,0.049814,0.078596,0.046307,0.048794,0.063019,0.066656,0.058008,0.038414,0.027879,0.056700,0.061794,0.053293,0.027815,0.074100,0.059314,0.026936,0.065065,0.064863,0.029435,0.047601,0.056473,0.064429,0.033832,0.055089,0.024863,0.033307,0.078972,0.005049,0.064518,0.033321,0.055299,0.075957,0.069989,0.070672,0.030871,0.025249,0.062799,0.043954,0.025622,0.054366,0.075186,0.048930,0.037976,0.078417,0.075205,0.080707,0.027594,0.082477,0.056682,0.053696,0.046668,0.063135,0.079615,0.048135,0.059187,0.056163,0.022252,0.035653,0.050979,0.067470,0.051335,0.060836,0.052971,0.030684,0.051544,0.043362,0.058621,
Bruce,0.048489,0.051103,0.056360,0.048256,0.050677,0.068047,0.068199,0.040272,0.013770,0.057378,0.065194,0.078918,0.043765,0.077733,0.017498,0.012426,0.048038,0.028233,0.075344,0.079262,0.026702,0.048508,0.043870,0.091809,0.056956,0.062280,0.025152,0.041891,0.042322,0.025332,0.045424,0.044330,0.040005,0.085938,0.074704,0.057728,0.034631,0.088431,0.077285,0.045280,0.057778,0.044465,0.020926,0.056492,0.083220,0.051639,0.051320,0.030446,0.030603,0.041264,0.035805,0.080292,0.077613,0.030560,0.033942,0.057864,0.050271,0.006681,0.075482,0.043098,0.032942,0.025579,0.048887,0.017037,0.030278,0.057265,0.056721,0.043910,0.010928,0.012714,0.091615,0.073967,0.014659,0.035454,0.038023,0.063271,0.075968,0.066863,0.038100,0.060720,0.073164,0.025016,0.005410,0.060490,0.054327,0.068849,0.060423,0.027300,0.087502,0.057892,0.023964,0.047260,0.091631,0.070999,0.063101,0.022537,0.045453,0.068415,0.051938,0.050550,
set,0.086277,0.048381,0.038555,0.015170,0.036488,0.065361,0.082328,0.062583,0.035888,0.040504,0.044289,0.060745,0.030656,0.057321,0.074749,0.045299,0.067761,0.057303,0.027696,0.084291,0.008617,0.057791,0.002753,0.039028,0.037257,0.072751,0.044214,0.003442,0.045395,0.012036,0.085068,0.056972,0.059925,0.076645,0.057499,0.028079,0.039132,0.041911,0.058763,0.028920,0.071950,0.054423,0.050755,0.039420,0.051647,0.056911,0.030826,0.080883,0.072457,0.070465,0.037542,0.044191,0.032654,0.055869,0.058878,0.037586,0.020353,0.078490,0.047602,0.039650,0.051477,0.056392,0.022161,0.062244,0.022398,0.052082,0.077332,0.047364,0.066032,0.082312,0.076029,0.074470,0.075191,0.044677,0.045689,0.064194,0.036282,0.068934,0.089158,0.046363,0.035237,0.059457,0.055570,0.044820,0.028086,0.069199,0.059836,0.040669,0.070430,0.033707,0.031869,0.078410,0.050439,0.061820,0.039685,0.080413,0.040289,0.026940,0.061615,0.046019,
for,0.043707,0.038929,0.059391,0.060225,0.043247,0.060663,0.040337,0.093743,0.046007,0.033317,0.061257,0.017595,0.036616,0.050163,0.040968,0.063218,0.053350,0.032594,0.048484,0.052126,0.068265,0.046315,0.028287,0.033465,0.044451,0.066076,0.032933,0.029173,0.012089,0.032958,0.056076,0.020278,0.063208,0.074568,0.033501,0.025898,0.033886,0.026324,0.007247,0.051700,0.072232,0.049191,0.092150,0.088237,0.054683,0.039399,0.009857,0.055767,0.010378,0.050147,0.057689,0.054045,0.055477,0.040787,0.058788,0.080826,0.029472,0.049805,0.075644,0.036147,0.041506,0.069952,0.051398,0.050502,0.039494,0.060638,0.059953,0.080068,0.086190,0.084899,0.049907,0.041200,0.062642,0.051752,0.062014,0.049763,0.053464,0.065850,0.039892,0.004286,0.071696,0.035780,0.062685,0.030321,0.069428,0.047025,0.042778,0.047815,0.029751,0.076191,0.053532,0.032623,0.054726,0.070670,0.047755,0.059573,0.052322,0.074570,0.046102,0.028762,
Japan,0.032464,0.031010,0.080990,0.073034,0.050409,0.053230,0.017289,0.062582,0.080028,0.041401,0.065108,0.028284,0.046425,0.071570,0.092806,0.040561,0.054140,0.033559,0.051032,0.018703,0.048728,0.052978,0.065717,0.035906,0.064562,0.073831,0.003255,0.032123,0.055986,0.052096,0.042794,0.059736,0.048081,0.032123,0.051928,0.054405,0.049255,0.058631,0.053342,0.060601,0.036232,0.062674,0.043672,0.005940,0.017428,0.029203,0.041714,0.029970,0.016381,0.067687,0.032425,0.003276,0.015915,0.036332,0.057477,0.005535,0.096845,0.070190,0.028695,0.026753,0.049810,0.070653,0.062383,0.078897,0.073380,0.042204,0.062769,0.080465,0.075349,0.059285,0.059146,0.092081,0.074941,0.067025,0.084275,0.010294,0.015717,0.044852,0.055072,0.045508,0.070170,0.049799,0.062594,0.083819,0.047995,0.068538,0.074678,0.029101,0.056307,0.051847,0.038381,0.073237,0.061351,0.095991,0.036588,0.039779,0.038812,0.023939,0.040647,0.052531,
operates,0.055614,0.042289,0.085316,0.029514,0.039432,0.054308,0.031701,0.053428,0.023835,0.081636,0.037191,0.058563,0.039566,0.082850,0.083018,0.024082,0.073785,0.072219,0.014796,0.061054,0.058321,0.034000,0.043623,0.052114,0.031146,0.036471,0.042653,0.037972,0.027576,0.016484,0.053391,0.077574,0.026855,0.029607,0.051054,0.028238,0.074425,0.065281,0.028462,0.018434,0.049629,0.068438,0.016507,0.082949,0.046232,0.050536,0.051972,0.049709,0.069461,0.011613,0.054653,0.098031,0.035592,0.014664,0.015447,0.029542,0.040027,0.038501,0.042286,0.026816,0.073401,0.053554,0.073635,0.076250,0.027178,0.069238,0.073668,0.035727,0.062756,0.012989,0.047571,0.046434,0.061395,0.096105,0.036916,0.031965,0.084944,0.057467,0.007025,0.065600,0.030868,0.062662,0.024423,0.036079,0.031181,0.036494,0.063978,0.079717,0.047294,0.014383,0.029335,0.040332,0.023635,0.016295,0.062519,0.084241,0.053078,0.062074,0.029950,0.058697,
